428,240,8,0,0
429,0,0,0,0
430,0,0,0,0
431,30,1,0,0
432,60,0,2,0
433,60,0,2,0
434,30,1,0,0
435,60,0,2,0
436,30,1,0,0
437,30,0,1,0
438,60,0,0,2
439,30,0,1,0
440,60,2,0,0
441,30,0,1,0
442,60,2,0,0
443,0,0,0,0
444,30,1,0,0
445,0,0,0,0
446,120,3,1,0
447,0,0,0,0
448,60,0,2,0
449,30,1,0,0
450,60,2,0,0
451,0,0,0,0
452,60,0,1,1
453,0,0,0,0
454,90,3,0,0
455,0,0,0,0
456,30,1,0,0
457,0,0,0,0
458,0,0,0,0
459,60,2,0,0
460,120,4,0,0
461,60,0,2,0
462,0,0,0,0
463,90,3,0,0
464,0,0,0,0
465,30,0,1,0
466,60,1,1,0
467,30,1,0,0
468,60,0,2,0
469,0,0,0,0
470,0,0,0,0
471,150,1,4,0
472,60,0,0,2
473,180,0,6,0
474,0,0,0,0
475,90,2,1,0
476,0,0,0,0
477,90,3,0,0
478,0,0,0,0
479,30,0,0,1
480,0,0,0,0
481,0,0,0,0
482,0,0,0,0
483,0,0,0,0
484,60,1,1,0
485,60,0,2,0
486,60,1,0,1
487,0,0,0,0
488,120,2,2,0
489,30,0,1,0
490,0,0,0,0
491,0,0,0,0
492,60,2,0,0
493,0,0,0,0
494,60,2,0,0
495,0,0,0,0
496,0,0,0,0
497,210,3,4,0
498,0,0,0,0
499,0,0,0,0
500,30,0,1,0
501,150,5,0,0
502,0,0,0,0
503,0,0,0,0
504,120,0,4,0
505,0,0,0,0
506,0,0,0,0
507,180,6,0,0
508,0,0,0,0
509,60,0,1,0
510,0,0,0,0
511,0,0,0,0
512,0,0,0,0
513,0,0,0,0
514,0,0,0,0
515,120,4,0,0
516,0,0,0,0
517,30,0,1,0
518,30,1,0,0
519,120,0,4,0
520,0,0,0,0
521,0,0,0,0
522,0,0,0,0
523,0,0,0,0
524,90,0,3,0
525,120,0,4,0
526,180,6,0,0
527,0,0,0,0
528,0,0,0,0
529,30,0,1,0
530,0,0,0,0
531,60,1,1,0
532,0,0,0,0
533,30,0,1,0
534,0,0,0,0
535,0,0,0,0
536,0,0,0,0
537,0,0,0,0
538,180,6,0,0
539,0,0,0,0
540,30,1,0,0
541,120,0,4,0
542,30,0,1,0
543,30,0,1,0
544,60,0,2,0
545,90,0,3,0
546,0,0,0,0
547,0,0,0,0
548,60,2,0,0
549,0,0,0,0
550,60,2,0,0
551,90,1,0,2
552,0,0,0,0
553,0,0,0,0
554,0,0,0,0
555,0,0,0,0
556,0,0,0,0
557,60,1,0,0
558,0,0,0,0
559,0,0,0,0
560,150,0,3,0
561,120,0,2,1
562,0,0,0,0
563,0,0,0,0
564,150,0,2,2
565,30,0,1,0
566,60,2,0,0
567,0,0,0,0
568,0,0,0,0
569,0,0,0,0
570,60,0,2,0
571,0,0,0,0
572,90,0,1,2
573,0,0,0,0
574,30,0,1,0
575,0,0,0,0
576,90,0,3,0
577,60,2,0,0
578,0,0,0,0
579,60,0,2,0
580,90,3,0,0
581,60,1,0,1
582,0,0,0,0
583,0,0,0,0
584,0,0,0,0
585,0,0,0,0
586,0,0,0,0
587,60,2,0,0
588,60,2,0,0
589,0,0,0,0
590,0,0,0,0
591,30,1,0,0
592,180,4,2,0
593,30,0,0,1
594,0,0,0,0
595,30,1,0,0
596,60,2,0,0
597,60,0,2,0
598,0,0,0,0
599,180,4,2,0
600,60,0,2,0
601,30,0,1,0
602,120,3,0,0
603,30,0,1,0
604,0,0,0,0
605,0,0,0,0
606,0,0,0,0
607,0,0,0,0
608,0,0,0,0
609,30,1,0,0
610,60,2,0,0
611,30,1,0,0
612,30,0,1,0
613,30,1,0,0
614,0,0,0,0
615,120,0,2,2
616,0,0,0,0
617,60,2,0,0
618,60,2,0,0
619,30,0,0,1
620,240,5,0,0
621,0,0,0,0
622,0,0,0,0
623,0,0,0,0
624,60,0,0,2
625,30,0,1,0
626,60,2,0,0
627,0,0,0,0
628,150,2,3,0
629,0,0,0,0
630,0,0,0,0
631,120,4,0,0
632,120,4,0,0
633,60,2,0,0
634,0,0,0,0
635,0,0,0,0
636,90,0,3,0
637,0,0,0,0
638,120,4,0,0
639,0,0,0,0
640,0,0,0,0
641,0,0,0,0
642,120,0,2,1
643,210,7,0,0
644,0,0,0,0
645,0,0,0,0
646,0,0,0,0
647,120,0,2,2
648,30,0,1,0
649,30,1,0,0
650,60,0,0,2
651,0,0,0,0
652,480,12,0,0
653,30,1,0,0
654,0,0,0,0
655,60,2,0,0
656,30,0,1,0
657,0,0,0,0
658,0,0,0,0
659,0,0,0,0
660,240,2,6,0
661,0,0,0,0
662,150,3,2,0
663,240,8,0,0
664,0,0,0,0
665,0,0,0,0
666,0,0,0,0
667,120,0,4,0
668,0,0,0,0
669,0,0,0,0
670,30,0,1,0
671,90,3,0,0
672,60,0,2,0
673,30,0,1,0
674,0,0,0,0
675,0,0,0,0
676,0,0,0,0
677,30,0,1,0
678,30,0,1,0
679,90,1,2,0
680,0,0,0,0
681,30,1,0,0
682,0,0,0,0
683,60,2,0,0
684,30,0,1,0
685,0,0,0,0
686,0,0,0,0
687,0,0,0,0
688,60,2,0,0
689,0,0,0,0
690,30,0,1,0
691,60,2,0,0
692,120,2,0,2
693,30,1,0,0
694,30,0,1,0
695,0,0,0,0
696,120,0,4,0
697,120,4,0,0
698,60,0,2,0
699,150,0,5,0
700,30,1,0,0
701,120,0,4,0
702,0,0,0,0
703,30,1,0,0
704,30,1,0,0
705,30,0,1,0
706,30,1,0,0
707,0,0,0,0
708,0,0,0,0
709,0,0,0,0
710,0,0,0,0
711,60,2,0,0
712,60,0,2,0
713,30,0,1,0
714,60,0,2,0
715,0,0,0,0
716,0,0,0,0
717,0,0,0,0
718,0,0,0,0
719,0,0,0,0
720,30,0,1,0
721,60,0,2,0
722,180,2,4,0
723,0,0,0,0
724,0,0,0,0
725,0,0,0,0
726,0,0,0,0
727,0,0,0,0
728,30,0,1,0
729,0,0,0,0
730,30,0,1,0
731,0,0,0,0
732,0,0,0,0
733,60,0,0,2
734,0,0,0,0
735,0,0,0,0
736,30,1,0,0
737,60,1,1,0
738,0,0,0,0
739,90,0,3,0
740,60,2,0,0
741,0,0,0,0
742,90,3,0,0
743,0,0,0,0
744,60,0,2,0
745,30,0,1,0
746,30,1,0,0
747,60,0,2,0
748,120,4,0,0
749,0,0,0,0
750,0,0,0,0
751,30,0,1,0
752,0,0,0,0
753,150,5,0,0
754,0,0,0,0
755,60,0,0,2
756,30,1,0,0
757,90,1,0,1
758,0,0,0,0
759,0,0,0,0
760,90,0,3,0
761,0,0,0,0
762,30,0,1,0
763,0,0,0,0
764,0,0,0,0
765,0,0,0,0
766,180,4,2,0
767,0,0,0,0
768,0,0,0,0
769,0,0,0,0
770,0,0,0,0
771,60,0,0,2
772,60,2,0,0
773,60,0,0,2
774,0,0,0,0
775,60,0,2,0
776,120,3,0,0
777,60,0,2,0
778,240,4,0,4
779,0,0,0,0
780,0,0,0,0
781,30,0,1,0
782,180,0,4,2
783,0,0,0,0
784,30,0,1,0
785,60,0,2,0
786,0,0,0,0
787,0,0,0,0
788,0,0,0,0
789,30,1,0,0
790,0,0,0,0
791,0,0,0,0
792,30,0,0,1
793,90,0,3,0
794,120,0,2,1
795,0,0,0,0
796,30,1,0,0
797,0,0,0,0
798,30,1,0,0
799,0,0,0,0
800,60,2,0,0
801,0,0,0,0
802,30,0,1,0
803,0,0,0,0
804,0,0,0,0
805,30,0,1,0
806,60,0,2,0
807,90,0,3,0
808,30,0,1,0
809,30,1,0,0
810,0,0,0,0
811,30,1,0,0
812,30,0,1,0
813,360,9,2,0
814,180,0,6,0
815,120,0,4,0
816,0,0,0,0
817,90,3,0,0
818,0,0,0,0
819,60,0,2,0
820,0,0,0,0
821,30,0,1,0
822,0,0,0,0
823,0,0,0,0
824,0,0,0,0
825,150,1,4,0
826,0,0,0,0
827,0,0,0,0
828,0,0,0,0
829,30,1,0,0
830,60,0,2,0
831,0,0,0,0
832,0,0,0,0
833,0,0,0,0
834,0,0,0,0
835,0,0,0,0
836,0,0,0,0
837,30,0,0,1
838,30,1,0,0
839,120,4,0,0
840,0,0,0,0
841,0,0,0,0
842,90,3,0,0
843,60,0,2,0
844,0,0,0,0
845,0,0,0,0
846,0,0,0,0
847,0,0,0,0
848,0,0,0,0
849,0,0,0,0
850,30,0,1,0
851,60,0,2,0
852,60,0,2,0
853,0,0,0,0
854,90,1,2,0
855,60,0,2,0
856,30,0,1,0
857,30,0,1,0
858,60,2,0,0
859,0,0,0,0
860,30,1,0,0
861,0,0,0,0
862,0,0,0,0
863,30,0,1,0
864,150,5,0,0
865,0,0,0,0
866,60,1,1,0
867,60,0,2,0
868,0,0,0,0
869,60,2,0,0
870,150,2,3,0
871,0,0,0,0
872,60,2,0,0
873,30,1,0,0
874,210,5,1,1
875,30,0,1,0
876,0,0,0,0
877,30,1,0,0
878,60,1,1,0
879,0,0,0,0
880,0,0,0,0
881,0,0,0,0
882,0,0,0,0
883,0,0,0,0
884,210,6,0,0
885,0,0,0,0
886,0,0,0,0
887,0,0,0,0
888,0,0,0,0
889,30,0,1,0
890,30,1,0,0
891,60,2,0,0
892,240,8,0,0
893,0,0,0,0
894,0,0,0,0
895,0,0,0,0
896,0,0,0,0
897,0,0,0,0
898,0,0,0,0
899,60,0,2,0
900,0,0,0,0
901,60,0,2,0
902,0,0,0,0
903,0,0,0,0
904,0,0,0,0
905,90,0,3,0
906,210,0,7,0
907,60,2,0,0
908,60,0,2,0
909,30,0,1,0
910,30,0,1,0
911,240,6,2,0
912,0,0,0,0
913,60,0,2,0
914,30,0,0,1
915,0,0,0,0
916,0,0,0,0
917,30,0,1,0
918,0,0,0,0
919,0,0,0,0
920,0,0,0,0
921,0,0,0,0
922,0,0,0,0
923,30,0,1,0
924,60,0,0,2
925,0,0,0,0
926,0,0,0,0
927,30,0,1,0
928,0,0,0,0
929,60,0,2,0
930,0,0,0,0
931,0,0,0,0
932,60,2,0,0
933,0,0,0,0
934,0,0,0,0
935,0,0,0,0
936,90,0,3,0
937,0,0,0,0
938,180,0,6,0
939,60,0,2,0
940,0,0,0,0
941,60,2,0,0
942,0,0,0,0
943,0,0,0,0
944,0,0,0,0
945,150,0,5,0
946,0,0,0,0
947,0,0,0,0
948,0,0,0,0
949,0,0,0,0
950,60,0,2,0
951,60,0,2,0
952,30,0,1,0
953,60,2,0,0
954,150,5,0,0
955,0,0,0,0
956,0,0,0,0
957,30,1,0,0
958,30,0,1,0
959,60,1,1,0
960,0,0,0,0
961,60,2,0,0
962,60,2,0,0
963,30,1,0,0
964,0,0,0,0
965,0,0,0,0
966,120,1,3,0
967,0,0,0,0
968,60,0,2,0
969,60,0,2,0
970,150,3,2,0
971,60,2,0,0
972,0,0,0,0
973,30,0,1,0
974,60,1,0,1
975,90,3,0,0
976,30,0,1,0
977,0,0,0,0
978,210,4,1,2
979,90,3,0,0
980,60,2,0,0
981,0,0,0,0
982,0,0,0,0
983,60,0,2,0
984,0,0,0,0
985,0,0,0,0
986,30,0,1,0
987,0,0,0,0
988,150,5,0,0
989,0,0,0,0
990,30,1,0,0
991,270,0,3,5
992,30,0,1,0
993,270,6,1,0
994,0,0,0,0
995,30,0,1,0
996,0,0,0,0
997,0,0,0,0
998,0,0,0,0
999,0,0,0,0
1000,60,0,2,0
1001,60,0,2,0
1002,30,1,0,0
1003,0,0,0,0
1004,0,0,0,0
1005,210,5,1,0
1006,0,0,0,0
1007,0,0,0,0
1008,120,4,0,0
1009,120,4,0,0
1010,0,0,0,0
1011,0,0,0,0
1012,0,0,0,0
1013,0,0,0,0
1014,60,0,2,0
1015,60,2,0,0
1016,0,0,0,0
1017,180,4,2,0
1018,0,0,0,0
1019,0,0,0,0
1020,60,0,2,0
1021,0,0,0,0
1022,60,0,0,2
1023,0,0,0,0
1024,120,4,0,0
1025,0,0,0,0
1026,0,0,0,0
1027,0,0,0,0
1028,0,0,0,0
1029,0,0,0,0
1030,0,0,0,0
1031,240,8,0,0
1032,30,0,1,0
1033,0,0,0,0
1034,90,0,3,0
1035,0,0,0,0
1036,0,0,0,0
1037,90,3,0,0
1038,0,0,0,0
1039,0,0,0,0
1040,0,0,0,0
1041,0,0,0,0
1042,0,0,0,0
1043,60,2,0,0
1044,30,0,1,0
1045,30,1,0,0
1046,0,0,0,0
1047,0,0,0,0
1048,0,0,0,0
1049,0,0,0,0
1050,0,0,0,0
1051,60,0,2,0
1052,60,1,1,0
1053,120,3,1,0
1054,0,0,0,0
1055,60,0,0,2
1056,0,0,0,0
1057,30,1,0,0
1058,0,0,0,0
1059,0,0,0,0
1060,60,2,0,0
1061,0,0,0,0
1062,0,0,0,0
1063,60,2,0,0
1064,0,0,0,0
1065,30,0,1,0
1066,0,0,0,0
1067,0,0,0,0
1068,60,2,0,0
1069,0,0,0,0
1070,30,1,0,0
1071,0,0,0,0
1072,0,0,0,0
1073,0,0,0,0
1074,0,0,0,0
1075,60,2,0,0
1076,0,0,0,0
1077,0,0,0,0
1078,0,0,0,0
1079,0,0,0,0
1080,0,0,0,0
1081,0,0,0,0
1082,30,0,0,1
1083,0,0,0,0
1084,60,1,1,0
1085,0,0,0,0
1086,30,1,0,0
1087,30,1,0,0
1088,60,0,2,0
1089,60,0,2,0
1090,0,0,0,0
1091,30,0,1,0
1092,30,1,0,0
1093,0,0,0,0
1094,0,0,0,0
1095,0,0,0,0
1096,0,0,0,0
1097,0,0,0,0
1098,0,0,0,0
1099,0,0,0,0
1100,0,0,0,0
1101,90,3,0,0
1102,60,0,2,0
1103,180,4,0,0
1104,150,0,5,0
1105,60,0,2,0
1106,90,0,3,0
1107,0,0,0,0
1108,0,0,0,0
1109,30,0,0,1
1110,60,0,2,0
1111,90,0,3,0
1112,30,1,0,0
1113,90,0,3,0
1114,270,8,1,0
1115,90,1,2,0
1116,30,1,0,0
1117,60,2,0,0
1118,90,0,3,0
1119,0,0,0,0
1120,90,0,3,0
1121,0,0,0,0
1122,90,1,2,0
1123,0,0,0,0
1124,30,0,0,1
1125,0,0,0,0
1126,30,1,0,0
1127,90,2,1,0
1128,180,3,1,2
1129,150,2,3,0
1130,0,0,0,0
1131,120,0,4,0
1132,30,0,1,0
1133,0,0,0,0
1134,90,2,1,0
1135,0,0,0,0
1136,60,0,2,0
1137,0,0,0,0
1138,0,0,0,0
1139,0,0,0,0
1140,0,0,0,0
1141,60,2,0,0
1142,60,2,0,0
1143,30,0,1,0
1144,0,0,0,0
1145,30,1,0,0
1146,0,0,0,0
1147,0,0,0,0
1148,0,0,0,0
1149,60,2,0,0
1150,90,1,2,0
1151,0,0,0,0
1152,60,2,0,0
1153,0,0,0,0
1154,120,4,0,0
1155,30,0,1,0
1156,30,0,1,0
1157,60,0,2,0
1158,0,0,0,0
1159,30,1,0,0
1160,90,2,1,0
1161,0,0,0,0
1162,60,2,0,0
1163,30,0,1,0
1164,0,0,0,0
1165,0,0,0,0
1166,60,2,0,0
1167,0,0,0,0
1168,150,4,0,0
1169,0,0,0,0
1170,0,0,0,0
1171,0,0,0,0
1172,30,1,0,0
1173,60,1,1,0
1174,0,0,0,0
1175,60,2,0,0
1176,0,0,0,0
1177,0,0,0,0
1178,150,0,5,0
1179,180,6,0,0
1180,30,1,0,0
1181,0,0,0,0
1182,0,0,0,0
1183,0,0,0,0
1184,0,0,0,0
1185,150,1,4,0
1186,90,2,1,0
1187,0,0,0,0
1188,0,0,0,0
1189,0,0,0,0
1190,0,0,0,0
1191,0,0,0,0
1192,0,0,0,0
1193,210,6,1,0
1194,30,1,0,0
1195,30,1,0,0
1196,0,0,0,0
1197,0,0,0,0
1198,30,0,1,0
1199,30,0,1,0
1200,60,0,2,0
1201,0,0,0,0
1202,0,0,0,0
1203,0,0,0,0
1204,60,0,2,0
1205,0,0,0,0
1206,0,0,0,0
1207,0,0,0,0
1208,0,0,0,0
1209,60,0,0,2
1210,60,1,1,0
1211,30,1,0,0
1212,0,0,0,0
1213,30,1,0,0
1214,30,1,0,0
1215,60,2,0,0
1216,0,0,0,0
1217,0,0,0,0
1218,30,1,0,0
1219,0,0,0,0
1220,60,2,0,0
1221,60,2,0,0
1222,90,0,1,2
1223,30,0,1,0
1224,60,0,2,0
1225,0,0,0,0
1226,60,2,0,0
1227,30,0,1,0
1228,0,0,0,0
1229,30,1,0,0
1230,0,0,0,0
1231,0,0,0,0
1232,0,0,0,0
1233,0,0,0,0
1234,60,0,0,2
1235,0,0,0,0
1236,0,0,0,0
1237,300,0,10,0
1238,0,0,0,0
1239,0,0,0,0
1240,0,0,0,0
1241,30,1,0,0
1242,0,0,0,0
1243,0,0,0,0
1244,150,0,5,0
1245,120,4,0,0
1246,60,0,0,2
1247,0,0,0,0
1248,0,0,0,0
1249,60,2,0,0
1250,240,5,1,0
1251,60,2,0,0
1252,60,2,0,0
1253,0,0,0,0
1254,0,0,0,0
1255,60,0,2,0
1256,30,0,1,0
1257,240,0,7,1
1258,60,0,2,0
1259,30,1,0,0
1260,0,0,0,0
1261,0,0,0,0
1262,60,0,2,0
1263,0,0,0,0
1264,0,0,0,0
1265,60,1,0,1
1266,0,0,0,0
1267,90,0,0,3
1268,30,1,0,0
1269,0,0,0,0
1270,0,0,0,0
1271,0,0,0,0
1272,60,0,2,0
1273,0,0,0,0
1274,90,3,0,0
1275,60,2,0,0
1276,0,0,0,0
1277,30,1,0,0
1278,150,3,1,0
1279,0,0,0,0
1280,0,0,0,0
1281,0,0,0,0
1282,60,2,0,0
1283,60,0,2,0
1284,0,0,0,0
1285,90,2,0,0
1286,30,0,1,0
1287,0,0,0,0
1288,0,0,0,0
1289,30,1,0,0
1290,30,0,1,0
1291,0,0,0,0
1292,90,3,0,0
1293,60,1,1,0
1294,60,0,2,0
1295,30,0,1,0
1296,0,0,0,0
1297,0,0,0,0
1298,30,0,0,1
1299,0,0,0,0
1300,60,2,0,0
1301,0,0,0,0
1302,0,0,0,0
1303,60,0,2,0
1304,60,2,0,0
1305,30,0,1,0
1306,0,0,0,0
1307,60,0,2,0
1308,0,0,0,0
1309,240,0,8,0
1310,0,0,0,0
1311,60,0,2,0
1312,0,0,0,0
1313,240,0,8,0
1314,0,0,0,0
1315,0,0,0,0
1316,0,0,0,0
1317,0,0,0,0
1318,30,1,0,0
1319,0,0,0,0
1320,60,2,0,0
1321,0,0,0,0
1322,150,0,5,0
1323,150,5,0,0
1324,0,0,0,0
1325,90,3,0,0
1326,60,0,2,0
1327,0,0,0,0
1328,0,0,0,0
1329,60,1,1,0
1330,0,0,0,0
1331,30,0,1,0
1332,30,1,0,0
1333,0,0,0,0
1334,30,1,0,0
1335,0,0,0,0
1336,0,0,0,0
1337,90,3,0,0
1338,0,0,0,0
1339,150,5,0,0
1340,0,0,0,0
1341,0,0,0,0
1342,0,0,0,0
1343,30,0,0,1
1344,30,0,1,0
1345,0,0,0,0
1346,0,0,0,0
1347,30,1,0,0
1348,210,7,0,0
1349,60,2,0,0
1350,30,0,1,0
1351,30,0,1,0
1352,90,3,0,0
1353,30,0,1,0
1354,0,0,0,0
1355,30,1,0,0
1356,0,0,0,0
1357,30,0,1,0
1358,30,0,1,0
1359,0,0,0,0
1360,0,0,0,0
1361,0,0,0,0
1362,450,9,3,0
